id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,2024-05-15 22:10:20.902072,-0.6570326,0.28554696,0.74586946,0.00030543262,0.119729586,0.047418416
1,2024-05-15 22:10:20.917657,-0.6550802,0.3104408,0.80712783,0.05100725,0.15515977,0.12560916
2,2024-05-15 22:10:20.933851,-0.6550802,0.3104408,0.80712783,0.05100725,0.15515977,0.12560916
3,2024-05-15 22:10:20.955743,-0.6550802,0.3104408,0.80712783,0.05100725,0.15515977,0.12560916
4,2024-05-15 22:10:20.971702,-0.6550802,0.3104408,0.80712783,0.05100725,0.15515977,0.12560916
5,2024-05-15 22:10:20.990541,-1.594243,0.9652769,0.8859584,0.5561928,0.24801129,1.1909581
6,2024-05-15 22:10:21.004941,-1.7218848,1.0504528,0.8261643,0.6771441,0.40011674,1.9924134
7,2024-05-15 22:10:21.021874,-1.4978098,1.1812676,0.7490422,0.66859204,0.6658431,2.5873961
8,2024-05-15 22:10:21.037868,-1.555926,1.3201362,0.9889505,0.9251554,1.1594223,2.6252697
9,2024-05-15 22:10:21.054642,-1.7038248,1.4521711,1.1329442,1.2525792,1.5149459,2.782873
10,2024-05-15 22:10:21.071415,-2.0474572,1.5852128,1.3391726,1.7168368,2.4733934,3.7327685
11,2024-05-15 22:10:21.088114,-1.8983383,1.3137907,2.2588108,2.7076602,4.192368,5.1872387
12,2024-05-15 22:10:21.105145,-1.7704523,1.208602,2.551954,3.4736853,4.932126,5.498169
13,2024-05-15 22:10:21.120920,-1.6367089,1.0912105,2.7057102,4.4638977,5.6865444,5.752289
14,2024-05-15 22:10:21.138075,-1.5551938,0.9948079,2.4867604,5.58117,6.073222,5.961205
15,2024-05-15 22:10:21.155465,-1.5803317,0.85398686,1.7140751,5.0118437,4.5136833,7.066871
16,2024-05-15 22:10:21.171146,-1.1693088,0.7192672,2.3247063,4.74795,5.032919,7.483481
17,2024-05-15 22:10:21.187501,-1.1214736,0.6560564,2.5153456,4.796819,5.3145275,7.661854
18,2024-05-15 22:10:21.204842,-1.0355655,0.5799105,2.6532378,4.997794,5.58453,7.981947
19,2024-05-15 22:10:21.221370,-1.0941391,0.62847793,2.2270834,4.3056836,4.0237694,7.8212895
20,2024-05-15 22:10:21.237710,-1.4658383,0.48396555,1.8136505,2.9416215,0.6591236,7.6765146
21,2024-05-15 22:10:21.254213,-1.4985726,0.43759465,1.7885126,2.8487701,0.17287487,7.6722383
22,2024-05-15 22:10:21.271383,-1.5835044,0.183287,1.6001004,3.8084393,-0.9932669,7.3686385
23,2024-05-15 22:10:21.287892,-1.568861,-0.0014643435,0.6165191,4.3258424,-0.82833326,6.952639
24,2024-05-15 22:10:21.304723,-1.5295677,-0.061502427,0.25333142,4.105931,-0.7800749,6.6972976
25,2024-05-15 22:10:21.321052,-1.44729,-0.16742326,-0.26406994,2.953228,-0.73975784,6.051613
26,2024-05-15 22:10:21.337567,-1.4226402,-0.24405725,-0.39878955,2.3173172,-0.8765916,5.8762946
27,2024-05-15 22:10:21.354352,-1.4777972,-0.52572984,-0.31483385,1.5861117,-1.0885619,5.6783743
28,2024-05-15 22:10:21.371332,-1.1678444,-0.92378724,-0.19451363,2.2947154,-0.7892379,5.7583976
29,2024-05-15 22:10:21.387584,-0.92183477,-1.0599711,-0.2757847,3.10289,-0.13805555,5.5635314
30,2024-05-15 22:10:21.404642,-0.5411054,-1.1309918,-1.0153086,3.6801577,0.87781334,5.0113096
31,2024-05-15 22:10:21.421304,-0.38487828,-1.2913374,-1.4162947,2.2727242,0.52473325,4.473137
32,2024-05-15 22:10:21.437918,-0.13276714,-1.526151,-1.2539966,1.171945,-0.55771995,4.3613486
33,2024-05-15 22:10:21.454504,0.2403964,-1.854408,-1.0719299,1.0326678,-0.5815437,4.2220716
34,2024-05-15 22:10:21.471293,0.2403964,-1.854408,-1.0719299,1.2220359,-0.20463985,4.056527
35,2024-05-15 22:10:21.487933,0.2403964,-1.854408,-1.0719299,1.2220359,-0.20463985,4.056527
36,2024-05-15 22:10:21.504610,0.2403964,-1.854408,-1.0719299,1.2220359,-0.20463985,4.056527
37,2024-05-15 22:10:21.522192,0.2403964,-1.854408,-1.0719299,1.2220359,-0.20463985,4.056527
38,2024-05-15 22:10:21.537826,0.2403964,-1.854408,-1.0719299,1.2220359,-0.20463985,4.056527
39,2024-05-15 22:10:21.554714,1.3545482,-2.217077,-1.4375277,0.6960809,2.0818288,2.1103103
40,2024-05-15 22:10:21.571265,1.3545482,-2.217077,-1.4375277,0.6960809,2.0818288,2.1103103
41,2024-05-15 22:10:21.587960,1.3545482,-2.217077,-1.4375277,0.6960809,2.0818288,2.1103103
42,2024-05-15 22:10:21.605632,1.9378756,-2.0948043,-0.19622204,2.2153027,3.2070425,-1.972713
43,2024-05-15 22:10:21.620699,1.7279862,-2.045749,-0.21818718,2.591596,3.1172454,-2.389323
44,2024-05-15 22:10:21.637392,1.3718762,-1.8919927,-0.45785138,3.0546317,2.1520782,-3.5463018
45,2024-05-15 22:10:21.654495,1.2371567,-1.8658786,-0.46883395,3.0411925,1.8735237,-3.844404
46,2024-05-15 22:10:21.671254,0.88205343,-1.7289624,-0.44564855,3.174972,1.4654657,-4.2451315
47,2024-05-15 22:10:21.687911,0.6645984,-1.5905821,-0.5640468,3.5482109,1.6340646,-4.661131
48,2024-05-15 22:10:21.704216,0.5530642,-1.5429909,-0.5960183,3.6270125,1.8063285,-4.7747517
49,2024-05-15 22:10:21.721257,0.16815543,-1.417515,-0.7849186,3.8029416,2.031127,-4.7851367
50,2024-05-15 22:10:21.737879,-0.099575356,-1.2564372,-1.084865,3.4449747,1.8338175,-4.6079855
51,2024-05-15 22:10:21.754566,-0.15302388,-1.1571059,-1.1812676,3.0185907,1.6756034,-4.56889
52,2024-05-15 22:10:21.771121,-0.25333142,-1.0306844,-1.0663166,2.1927009,1.3640621,-4.796743
53,2024-05-15 22:10:21.787362,-0.38805103,-0.94160336,-0.867654,1.9544634,1.3866642,-5.055139
54,2024-05-15 22:10:21.804526,-0.53671235,-0.8901073,-0.66996765,2.032654,1.5112807,-5.0985103
55,2024-05-15 22:10:21.821725,-0.71096927,-0.87204707,-0.5613622,2.3032675,1.8118263,-5.1376057
56,2024-05-15 22:10:21.838847,-0.82323563,-0.8478854,-0.62725765,2.4303274,1.7513506,-5.1528773
57,2024-05-15 22:10:21.854031,-0.9159773,-0.846421,-0.62994224,2.3283129,1.5992452,-5.25367
58,2024-05-15 22:10:21.871190,-1.1568618,-0.8117649,-0.5782021,1.9868392,1.03786,-5.5212293
59,2024-05-15 22:10:21.887410,-1.233984,-0.78955567,-0.5552608,1.8799378,0.816116,-5.6183567
60,2024-05-15 22:10:21.904511,-1.2991472,-0.68705165,-0.47127452,1.6197093,0.13683382,-6.0056453
61,2024-05-15 22:10:21.921724,-1.3596735,-0.62750167,-0.36340126,1.4559973,-0.20891592,-6.5346546
62,2024-05-15 22:10:21.937290,-1.9261607,-0.5054731,-0.22624107,1.575116,-0.34208453,-6.663547
63,2024-05-15 22:10:21.954152,-1.9776568,-0.5125507,-0.30287504,1.5653422,-0.48075095,-6.6989775
64,2024-05-15 22:10:21.972071,-2.0982213,-0.3431445,-0.2545517,1.5922203,-0.7733554,-7.2725797
65,2024-05-15 22:10:21.987786,-2.3610709,-0.22746135,-0.2933568,1.6905695,-1.0409144,-7.8981056
66,2024-05-15 22:10:22.004439,-2.6715422,-0.099087246,-0.24064046,1.8603901,-0.9615019,-7.7405024
67,2024-05-15 22:10:22.020590,-3.0359197,0.6045603,-0.24625377,2.3386977,-0.56199604,-7.29396
68,2024-05-15 22:10:22.037788,-3.199438,1.0790076,-0.33411437,2.6477954,-0.24373524,-6.8089333
69,2024-05-15 22:10:22.054447,-3.2023666,1.5581225,-0.7065762,2.7382035,0.122783914,-5.861481
70,2024-05-15 22:10:22.071080,-2.8084583,2.2448997,-1.1263547,0.9990701,-0.625526,-5.436319
71,2024-05-15 22:10:22.087409,-2.9949179,2.726699,-0.71853507,-1.2544118,-1.2315043,-5.221905
72,2024-05-15 22:10:22.104401,-2.9949179,2.726699,-0.71853507,-1.2544118,-1.2315043,-5.221905
73,2024-05-15 22:10:22.121057,-2.9949179,2.726699,-0.71853507,-1.2544118,-1.2315043,-5.221905
74,2024-05-15 22:10:22.137723,-2.9949179,2.726699,-0.71853507,-1.2544118,-1.2315043,-5.221905
75,2024-05-15 22:10:22.154394,-2.9949179,2.726699,-0.71853507,-1.2544118,-1.2315043,-5.221905
76,2024-05-15 22:10:22.172075,-2.9949179,2.726699,-0.71853507,-1.2544118,-1.2315043,-5.221905
77,2024-05-15 22:10:22.187701,-2.9949179,2.726699,-0.71853507,-1.2544118,-1.2315043,-5.221905
78,2024-05-15 22:10:22.204450,-2.9949179,2.726699,-0.71853507,-1.2544118,-1.2315043,-5.221905
79,2024-05-15 22:10:22.221030,-2.9949179,2.726699,-0.71853507,-1.2544118,-1.2315043,-5.221905
80,2024-05-15 22:10:22.237718,-2.9949179,2.726699,-0.71853507,-1.2544118,-1.2315043,-5.221905
81,2024-05-15 22:10:22.253848,-2.9949179,2.726699,-0.71853507,-1.2544118,-1.2315043,-5.221905
82,2024-05-15 22:10:22.270534,-1.8475745,2.1040785,-0.11031388,-0.54275376,-2.3218987,4.5519385
83,2024-05-15 22:10:22.287284,-1.9456855,1.9932766,-0.19060871,-0.6246097,-2.5057693,4.866534
84,2024-05-15 22:10:22.304092,-1.935923,1.8487947,-0.3943965,-0.5543602,-2.474615,5.671044
85,2024-05-15 22:10:22.320943,-1.8361037,1.7699642,-0.62042403,-0.68569624,-1.9095647,6.0589433
86,2024-05-15 22:10:22.337138,-1.6545252,1.55617,-0.8637491,-1.4016303,-2.05434,6.4334035
87,2024-05-15 22:10:22.354042,-1.6545252,1.55617,-0.8637491,-1.6062702,-2.080607,6.4419556
88,2024-05-15 22:10:22.370988,-1.3474706,1.3545482,-0.5879644,-1.6215417,-2.0610592,6.354602
89,2024-05-15 22:10:22.388839,-1.1761423,1.0238507,-0.45980385,-1.4877623,-2.1691825,6.472499
90,2024-05-15 22:10:22.404343,-1.1466115,0.93501383,-0.3287451,-1.4553864,-2.0665572,6.5451922
91,2024-05-15 22:10:22.421009,-1.1004846,0.90182203,-0.26553428,-1.3735305,-1.8674151,6.5739026
92,2024-05-15 22:10:22.437588,-1.1207414,0.6440976,0.027334413,-0.8695667,-1.4947872,6.307565
93,2024-05-15 22:10:22.454313,-1.1370933,0.49128726,0.09127741,-0.55863625,-1.5845845,6.1792836
94,2024-05-15 22:10:22.470950,-1.0624117,0.32801294,0.13716017,-0.38759398,-1.6658295,6.059554
95,2024-05-15 22:10:22.487108,-1.3606497,0.08371163,0.15277983,0.36254853,-1.3316863,5.719913
96,2024-05-15 22:10:22.504297,-1.4297179,-0.078830495,0.12202863,0.6765333,-0.94806284,5.983196
97,2024-05-15 22:10:22.520745,-1.1163484,-0.3328941,0.106164895,1.0546589,-0.5112942,6.2202115
98,2024-05-15 22:10:22.537529,-0.8918157,-0.44394013,0.049299564,1.1139128,-0.52595496,6.119419
99,2024-05-15 22:10:22.554300,-0.44052333,-0.66020536,0.034900185,1.0015136,-0.7415904,5.581247
100,2024-05-15 22:10:22.571875,0.00073217176,-0.78979975,0.26992732,1.0558805,-0.47525316,4.550717
101,2024-05-15 22:10:22.587042,-0.0021965152,-0.8564274,0.3141017,1.2006557,-0.38728857,4.05164
102,2024-05-15 22:10:22.604116,-0.3482697,-1.0736383,0.21843125,1.325883,-0.9639453,3.5372915
103,2024-05-15 22:10:22.620815,-0.30897647,-1.0814482,0.12056428,1.2318097,-1.6071864,3.8060722
104,2024-05-15 22:10:22.637638,-0.11006982,-1.0541137,0.01952458,1.1633929,-1.6566665,3.8366156
105,2024-05-15 22:10:22.654266,0.0024405725,-0.99309945,-0.07858644,0.88789266,-1.6371188,3.4328337
106,2024-05-15 22:10:22.670913,0.079562664,-1.0175052,-0.10201593,0.7724391,-1.6664404,3.1823788
107,2024-05-15 22:10:22.687577,0.21452633,-1.05509,-0.17596528,0.86406887,-1.505172,2.9129872
108,2024-05-15 22:10:22.706112,0.30336314,-1.0089632,-0.4600479,0.91354895,-1.0409144,2.6350436
109,2024-05-15 22:10:22.721417,0.39244407,-0.94502014,-0.530855,0.505491,-0.59986967,2.5098162
110,2024-05-15 22:10:22.737530,0.464685,-0.9396509,-0.5018122,0.17012598,-0.5119051,2.4126887
111,2024-05-15 22:10:22.754187,0.464685,-0.9396509,-0.5018122,0.17012598,-0.5119051,2.4126887
112,2024-05-15 22:10:22.770839,0.464685,-0.9396509,-0.5018122,0.17012598,-0.5119051,2.4126887
113,2024-05-15 22:10:22.787524,0.464685,-0.9396509,-0.5018122,0.17012598,-0.5119051,2.4126887
114,2024-05-15 22:10:22.804159,0.464685,-0.9396509,-0.5018122,0.17012598,-0.5119051,2.4126887
115,2024-05-15 22:10:22.821751,0.464685,-0.9396509,-0.5018122,0.17012598,-0.5119051,2.4126887
116,2024-05-15 22:10:22.854266,0.464685,-0.9396509,-0.5018122,0.17012598,-0.5119051,2.4126887
117,2024-05-15 22:10:22.874003,0.70535594,-1.1937145,-0.09445015,-0.7583892,-1.1203269,1.7706692
118,2024-05-15 22:10:22.887882,1.3291663,-1.8788137,-0.5281704,-0.106595986,-0.6041457,1.3070226
119,2024-05-15 22:10:22.903510,1.5820401,-2.3923101,-0.8107887,0.22082779,-0.12767084,1.2025646
120,2024-05-15 22:10:22.922136,1.8907725,-2.6005213,-1.0319046,-0.063224554,0.23701571,1.10055
121,2024-05-15 22:10:22.938122,2.2351372,-2.7362173,-0.99139106,-0.42363504,0.4196644,0.82016295
122,2024-05-15 22:10:22.953719,2.5338938,-2.8821635,-0.053204484,0.7492262,1.1814134,-1.7497472
123,2024-05-15 22:10:22.970419,2.2702816,-2.8074822,-0.053204484,2.1566598,1.5008959,-3.0172925
124,2024-05-15 22:10:22.987099,1.6850322,-2.6200461,-0.5291466,3.5133915,1.1997393,-4.430224
125,2024-05-15 22:10:23.002941,0.9267159,-2.408662,-1.0087191,3.6960402,0.2938262,-5.4320426
126,2024-05-15 22:10:23.021848,0.6082212,-2.2258632,-1.2801107,3.3405166,-0.093462385,-5.779625
127,2024-05-15 22:10:23.037422,0.0690682,-1.8819865,-1.2774261,2.3197608,-0.045814894,-6.2133393
128,2024-05-15 22:10:23.054131,-0.4127008,-1.5866772,-0.8923038,2.4627032,0.5687156,-6.169968
129,2024-05-15 22:10:23.070739,-0.556237,-1.4829224,-0.8556952,2.9886582,1.0677924,-5.9677715
130,2024-05-15 22:10:23.086952,-0.7768647,-1.2078698,-1.1541772,3.6783252,2.112372,-5.5639896
131,2024-05-15 22:10:23.104085,-0.9047507,-1.0685132,-1.2666876,3.5573738,2.5589144,-5.221905
132,2024-05-15 22:10:23.120761,-1.2073817,-0.5747853,-1.4187354,2.9825497,2.2204952,-4.9299116
133,2024-05-15 22:10:23.137432,-1.1468556,-0.5027884,-1.4084848,2.631913,2.0622811,-4.9354095
134,2024-05-15 22:10:23.154092,-1.0004212,-0.39805737,-1.2200727,1.9850066,2.2510383,-5.0203195
135,2024-05-15 22:10:23.171891,-0.92037046,-0.41587353,-1.1048776,1.6856827,2.565634,-5.1388273
136,2024-05-15 22:10:23.187411,-0.79736555,-0.4595598,-0.79468095,1.6612481,2.637716,-5.204801
137,2024-05-15 22:10:23.204059,-0.6492228,-0.5411054,-0.4702983,1.8017471,2.7366762,-5.4473143
138,2024-05-15 22:10:23.220717,-0.64605004,-0.5515999,-0.43515408,1.8603901,2.770274,-5.5322247
139,2024-05-15 22:10:23.237396,-0.6760691,-0.6145667,-0.15741692,2.4034493,2.9895744,-5.9525
140,2024-05-15 22:10:23.254079,-0.78125775,-0.49397188,-0.099819414,2.6416867,2.8118126,-6.160805
141,2024-05-15 22:10:23.270549,-0.97601545,-0.5469628,-0.071020655,2.7687466,2.4623978,-6.3538384
142,2024-05-15 22:10:23.287366,-1.0902342,-0.56892794,-0.14204131,2.803566,1.72264,-6.914613
143,2024-05-15 22:10:23.304042,-1.3850554,-0.5833273,-0.31141704,2.2275202,0.43493605,-7.9097123
144,2024-05-15 22:10:23.320295,-2.1548424,-0.5140151,-0.073217176,1.7858646,-0.589485,-8.801576
145,2024-05-15 22:10:23.337025,-2.6503093,-0.5723447,0.010982576,2.849381,-0.3463606,-8.384355
146,2024-05-15 22:10:23.354046,-2.6083314,-0.6318947,-0.12837411,3.6141841,0.27183503,-7.9860706
147,2024-05-15 22:10:23.370694,-2.1968203,-0.75221497,-0.83104545,4.4119744,0.89858276,-7.842517
148,2024-05-15 22:10:23.387341,-2.2214699,-0.7317141,-1.3240411,4.122424,0.33964106,-8.5132475
149,2024-05-15 22:10:23.404313,-2.2214699,-0.7317141,-1.3240411,4.122424,0.33964106,-8.5132475
150,2024-05-15 22:10:23.420111,-2.2214699,-0.7317141,-1.3240411,4.122424,0.33964106,-8.5132475
151,2024-05-15 22:10:23.436782,-2.2214699,-0.7317141,-1.3240411,4.122424,0.33964106,-8.5132475
152,2024-05-15 22:10:23.453438,-2.2214699,-0.7317141,-1.3240411,4.122424,0.33964106,-8.5132475
153,2024-05-15 22:10:23.470933,-2.2214699,-0.7317141,-1.3240411,4.122424,0.33964106,-8.5132475
154,2024-05-15 22:10:23.486556,-2.2214699,-0.7317141,-1.3240411,4.122424,0.33964106,-8.5132475
155,2024-05-15 22:10:23.503430,-2.2214699,-0.7317141,-1.3240411,4.122424,0.33964106,-8.5132475
156,2024-05-15 22:10:23.520086,-2.2214699,-0.7317141,-1.3240411,4.122424,0.33964106,-8.5132475
157,2024-05-15 22:10:23.536731,-2.2214699,-0.7317141,-1.3240411,4.122424,0.33964106,-8.5132475
158,2024-05-15 22:10:23.553358,-3.311216,2.251245,0.37072295,-0.37415496,0.093462385,0.74746996
159,2024-05-15 22:10:23.570066,-2.8511682,2.115549,0.2689511,-1.2318097,-0.77518797,1.404761
160,2024-05-15 22:10:23.586728,-2.849948,2.0437965,0.3321619,-1.4975362,-1.3090842,1.5727489
161,2024-05-15 22:10:23.603404,-2.9985788,1.9447093,0.61822754,-1.5409076,-1.700038,1.9527072
162,2024-05-15 22:10:23.619982,-2.9985788,1.9447093,0.61822754,-1.284955,-1.8399261,2.5085945
163,2024-05-15 22:10:23.636713,-2.9917452,1.782411,0.33777523,-0.46273044,-1.5082263,4.16465
164,2024-05-15 22:10:23.653369,-3.0010195,1.5615393,-0.11031388,-0.83658,-1.8625281,5.0100875
165,2024-05-15 22:10:23.670049,-3.0991304,1.2744975,-0.034900185,-1.2293663,-2.3817637,5.824371
166,2024-05-15 22:10:23.686705,-3.2092004,1.0970678,0.07443746,-1.1114693,-2.4098635,6.2935157
167,2024-05-15 22:10:23.703352,-3.2450767,0.84398043,-0.08908089,-0.795652,-2.6303856,7.154225
168,2024-05-15 22:10:23.720029,-3.118899,0.63604367,-0.19597797,-0.8481864,-2.7592783,7.820068
169,2024-05-15 22:10:23.736692,-2.8438466,0.4756676,-0.19768637,-0.9392053,-3.0476067,8.091903
170,2024-05-15 22:10:23.753338,-2.691311,0.41855815,-0.17084008,-0.91232723,-3.1111367,8.1120615
171,2024-05-15 22:10:23.770004,-2.4687002,0.26406994,-0.39317623,-0.5897904,-2.9999592,7.8585525
172,2024-05-15 22:10:23.786648,-2.5714788,0.10933765,-0.50669336,-0.6814202,-3.2045991,7.6911755
173,2024-05-15 22:10:23.803319,-2.4806588,-0.13349932,-0.41026023,-0.87872964,-3.585779,7.828009
174,2024-05-15 22:10:23.819995,-2.063565,-0.43417785,-0.053936653,-0.58123827,-3.386637,7.875046
175,2024-05-15 22:10:23.836656,-2.0816252,-0.5286585,0.0656514,-0.35643986,-3.1160235,7.857331
176,2024-05-15 22:10:23.853303,-1.7580053,-0.62921005,0.1483868,-0.044898596,-2.8759537,7.8304524
177,2024-05-15 22:10:23.869986,-1.2500917,-0.6296982,0.20793676,0.11636983,-3.136182,7.3545885
178,2024-05-15 22:10:23.886635,-0.8869346,-0.63579965,0.22916976,0.38881573,-3.3267722,6.5971155
179,2024-05-15 22:10:23.903282,-0.75172687,-0.6296982,0.25772443,0.6258314,-3.1251867,6.236094
180,2024-05-15 22:10:23.919876,-0.49985978,-0.6509312,0.22892569,1.1633929,-2.2369885,5.3778286
181,2024-05-15 22:10:23.936610,-0.40733153,-0.62701356,0.10494461,1.2922854,-1.6914859,4.7706285
182,2024-05-15 22:10:23.953272,-0.49201941,-0.5828392,-0.04759116,1.235475,-1.3206906,4.1634283
183,2024-05-15 22:10:23.969937,-0.5537964,-0.5879644,-0.3248402,0.66859204,-1.8185458,3.7999637
184,2024-05-15 22:10:23.986808,-0.59284556,-0.5916253,-0.383658,0.42180246,-2.117259,3.803629
185,2024-05-15 22:10:24.003773,-0.5960183,-0.66874737,-0.37072295,0.029626964,-2.7855456,4.219628
186,2024-05-15 22:10:24.020171,-0.22965786,-0.7434289,-0.45907167,0.042455133,-2.6261096,4.269719
187,2024-05-15 22:10:24.037111,-0.22965786,-0.7434289,-0.45907167,0.042455133,-2.6261096,4.269719
188,2024-05-15 22:10:24.053767,-0.22965786,-0.7434289,-0.45907167,0.042455133,-2.6261096,4.269719
189,2024-05-15 22:10:24.070405,-0.22965786,-0.7434289,-0.45907167,0.042455133,-2.6261096,4.269719
190,2024-05-15 22:10:24.087112,-0.22965786,-0.7434289,-0.45907167,0.042455133,-2.6261096,4.269719
191,2024-05-15 22:10:24.103731,-0.22965786,-0.7434289,-0.45907167,0.042455133,-2.6261096,4.269719
