id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,2024-05-15 22:16:31.068735,-0.70437974,0.20329969,0.607489,-0.1966986,-0.0092393365,-0.9004917
1,2024-05-15 22:16:31.084601,-0.72756517,0.37487194,0.6509312,-0.2773328,-0.09476047,-0.5058728
2,2024-05-15 22:16:31.097496,-0.72756517,0.37487194,0.6509312,-0.2773328,-0.09476047,-0.5058728
3,2024-05-15 22:16:31.112983,-0.6267695,0.5384208,0.82396775,-0.50701815,-0.58528525,-0.08743009
4,2024-05-15 22:16:31.134613,-0.5630706,0.70315945,1.0821804,-0.18692477,-1.2126439,0.044516806
5,2024-05-15 22:16:31.148166,-0.57063633,0.78125775,1.1634514,-0.06780604,-1.303052,0.056123246
6,2024-05-15 22:16:31.163937,-0.5901609,1.0558221,1.2784024,0.81122905,-1.63353,0.14164437
7,2024-05-15 22:16:31.184350,-1.0301962,1.5754505,1.5630037,2.1148155,-1.2505175,0.2674826
8,2024-05-15 22:16:31.205707,-1.4465579,1.6503762,1.7799705,3.1807754,-0.9292024,0.7812203
9,2024-05-15 22:16:31.218087,-1.6093745,1.6437867,1.7658151,3.6254852,-0.94264144,1.1397982
10,2024-05-15 22:16:31.233592,-1.794858,1.5105313,1.7233493,3.8716638,-1.2163091,1.5038738
11,2024-05-15 22:16:31.249143,-1.8900403,1.3311187,1.7938818,4.0201044,-1.429501,1.8013653
12,2024-05-15 22:16:31.264890,-1.9893718,0.8181104,2.1160374,5.425705,-0.058719423,2.7934103
13,2024-05-15 22:16:31.280532,-1.9893718,0.8181104,2.1160374,5.425705,-0.058719423,2.7934103
14,2024-05-15 22:16:31.301225,-1.9893718,0.8181104,2.1160374,5.425705,-0.058719423,2.7934103
15,2024-05-15 22:16:31.315406,-1.9893718,0.8181104,2.1160374,5.425705,-0.058719423,2.7934103
16,2024-05-15 22:16:31.331556,-1.9893718,0.8181104,2.1160374,5.425705,-0.058719423,2.7934103
17,2024-05-15 22:16:31.347183,-1.9893718,0.8181104,2.1160374,5.425705,-0.058719423,2.7934103
18,2024-05-15 22:16:31.367868,-1.9893718,0.8181104,2.1160374,5.425705,-0.058719423,2.7934103
19,2024-05-15 22:16:31.381958,-1.9893718,0.8181104,2.1160374,5.425705,-0.058719423,2.7934103
20,2024-05-15 22:16:31.397215,-1.9893718,0.8181104,2.1160374,5.425705,-0.058719423,2.7934103
21,2024-05-15 22:16:31.417486,-1.0831566,-2.8428702,0.42514774,2.420248,-1.6750689,2.8795424
22,2024-05-15 22:16:31.436509,-0.5911371,-2.6778877,-0.5247536,0.8717047,-4.426406,1.2711343
23,2024-05-15 22:16:31.451756,-0.29311275,-2.4804149,-0.8854702,-0.009773844,-4.452062,0.7250207
